id,utility_function,utility_threshold,privacy_threshold,transformation,outcome_type,solution_no,original_twct,original_avgw,perturbed_twct,perturbed_avgw,privacy_loss,time_found
789,calculate_twct,0.005,0.01,SWAP_ALL_PROC,empty,1,839,32.125,839,32.125,0,0.05239582061767578
651,calculate_twct,0.005,0.01,SWAP_ALL_PROC,timeout,,3470,129.5,,,,300
266,calculate_twct,0.005,0.01,SWAP_ALL_PROC,empty,1,360,34.2,360,34.2,0,0.030978918075561523
551,calculate_twct,0.005,0.01,SWAP_ALL_PROC,empty,1,1694,48.6875,1694,48.6875,0,0.35880446434020996
193,calculate_twct,0.005,0.01,SWAP_ALL_PROC,timeout,,9310,127.625,,,,300
776,calculate_twct,0.005,0.01,SWAP_ALL_PROC,timeout,,2451,110.23076923076923,,,,300
786,calculate_twct,0.005,0.01,SWAP_ALL_PROC,empty,1,1002,55.57142857142857,1005,56.0,0,0.06818437576293945
653,calculate_twct,0.005,0.01,SWAP_ALL_PROC,empty,1,2208,60.13333333333333,2212,60.266666666666666,0,0.08192992210388184
269,calculate_twct,0.005,0.01,SWAP_ALL_PROC,empty,1,3190,61.625,3196,61.625,0,0.7624161243438721
835,calculate_twct,0.005,0.01,SWAP_ALL_PROC,timeout,,5392,71.5,,,,300
164,calculate_twct,0.005,0.01,SWAP_ALL_PROC,empty,1,5803,60.64705882352941,5819,60.64705882352941,0,6.322692394256592
462,calculate_twct,0.005,0.01,SWAP_ALL_PROC,empty,1,1068,74.42857142857143,1070,74.57142857142857,0,0.0288393497467041
355,calculate_twct,0.005,0.01,SWAP_ALL_PROC,empty,1,5505,81.52941176470588,5509,81.58823529411765,0,24.804453372955322
772,calculate_twct,0.005,0.01,SWAP_ALL_PROC,timeout,,4544,174.5,,,,300
538,calculate_twct,0.005,0.01,SWAP_ALL_PROC,timeout,,2252,27.076923076923077,,,,300
197,calculate_twct,0.005,0.01,SWAP_ALL_PROC,timeout,,1550,24.714285714285715,,,,300
901,calculate_twct,0.005,0.01,SWAP_ALL_PROC,empty,1,392,10.615384615384615,392,10.615384615384615,0,0.17382121086120605
